Datetime,Close,prev_day_high,prev_day_low,high_wick_sweep,low_wick_sweep,isGreen,isHigh,isLow,trend_ranging,trend_uptrend,ADX,DMP,DMN,is_trending,adx_uptrend,adx_downtrend,DI_cross_up,DI_cross_down,ADX_slope,trend_strengthening,trend_weakening,strong_up,fading_up,strong_down,fading_down,macd_line,macd_signal,macd_hist,lr_upper,lr_lower,near_upper_band,near_lower_band,touches_upper,touches_lower,broke_above,broke_below,bands_widening,bands_narrowing,macd_bullish_entry,macd_bearish_entry,rsi,rsi_overbought,rsi_oversold,mr_below_sma20,mr_above_sma20,mr_bb_below_lower,mr_bb_above_upper,mr_rsi_oversold,mr_rsi_overbought,mr_z_score_low,mr_z_score_high,mr_below_vwap,mr_above_vwap,mo_roc_positive_20,mo_roc_negative_20,mo_golden_cross,mo_death_cross,mo_macd_cross_up,mo_macd_cross_down,mo_adx_trending,mo_breakout_high20,mo_breakdown_low20,mo_volume_surge,mo_consecutive_up3,mo_consecutive_down3,mo_combo_long,mo_combo_short,fvg_bull_top,fvg_bull_bot,fvg_bear_top,fvg_bear_bot,in_bull_fvg,in_bear_fvg,recent_low_sweep,recent_high_sweep,setup_bull_sweep_fvg,setup_bear_sweep_fvg,setup_bull_confirmed,setup_bear_confirmed,spy_ret,qqq_ret,idx_div_spy_up_qqq_down,idx_div_spy_down_qqq_up,idx_div_any,idx_div_rolling3,idx_corr_20,idx_corr_breakdown,news_sentiment_score,news_article_count,news_bull,news_bear,news_sentiment_strong_bull,news_sentiment_strong_bear
2026-04-10 13:40:00+00:00,680.8599853515625,0.0,0.0,False,False,True,True,False,False,False,23.099492874292082,27.125479846621225,14.670280006865136,False,False,False,False,False,2.778892581296425,True,False,False,False,False,False,0.33576123497448407,0.24959795632183296,0.08616327865265111,694.8747349605596,668.2066477939268,False,False,False,False,False,False,False,True,False,False,60.33769644546543,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.92,680.67,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017627158519983865,0.0006212986278939514,0.0,0.0,0.0,0.0,0.9046641349933444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-10 13:45:00+00:00,680.52001953125,0.0,0.0,False,False,False,False,True,False,False,23.13890867843941,25.231790914183545,15.579406429300857,False,False,False,False,False,1.135640828035065,True,False,False,False,False,False,0.32523652828729155,0.2647256707149247,0.06051085757236685,694.799303136317,668.4077218772196,False,False,False,False,False,False,False,True,False,False,55.861532861504664,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004993182557746501,-8.167806436354397e-05,0.0,0.0,0.0,0.0,0.8945721670826798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-10 13:50:00+00:00,680.8200073242188,0.0,0.0,False,False,True,True,False,False,True,22.792273517698113,23.316795820720152,16.107637472121148,False,False,False,False,False,0.20821593755312406,True,False,False,False,False,False,0.3372149264383779,0.27922352185961535,0.05799140457876256,694.7217337242809,668.6264737759126,False,False,False,False,False,False,False,True,False,False,58.7682451706552,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004408214076867534,0.0007108267582440764,0.0,0.0,0.0,0.0,0.8891371051892587,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-10 13:55:00+00:00,680.760009765625,0.0,0.0,False,False,False,False,True,False,True,22.504318179905727,22.73591054251664,15.552635223690036,False,False,False,False,False,-0.5951746943863547,False,True,False,False,False,False,0.3379706761396619,0.2909729527156247,0.04699772342403724,694.6041754112457,668.8615876853275,False,False,False,False,False,False,False,True,False,False,57.94633292986182,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.812543395952943e-05,-0.0008573296602972791,0.0,0.0,0.0,0.0,0.8753705330410348,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-10 14:00:00+00:00,680.5787963867188,0.0,0.0,False,False,False,False,True,False,True,20.96923362887289,20.90430118278961,20.484972189259743,False,False,False,False,False,-2.1696750495665214,False,True,False,False,False,False,0.3202555019342981,0.2968294625593594,0.0234260393749387,694.4187105073456,669.1217494439231,False,False,False,False,False,False,False,True,False,False,55.425002277875876,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002661927497307204,-0.001062357068085995,0.0,0.0,0.0,0.0,0.8692387671721798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-10 14:05:00+00:00,680.5499877929688,0.0,0.0,False,False,False,False,True,False,True,19.60395820799716,20.003045253276063,19.274302095043303,False,False,False,False,False,-3.188315309700954,False,True,False,False,False,False,0.30042833515597067,0.29754923707868164,0.002879098077289033,694.201377242347,669.3960919862654,False,False,False,False,False,False,False,True,False,False,55.0151731447037,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.232954935257105e-05,-0.00017994397571130527,0.0,0.0,0.0,0.0,0.8695306575780889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-10 14:10:00+00:00,681.219970703125,0.0,0.0,False,False,True,True,False,False,True,19.249739362243268,22.746719063364708,16.935325547292493,False,False,False,False,False,-3.254578817662459,False,True,False,False,False,False,0.33491647555399595,0.3050226847737445,0.02989379078025145,694.0047099346983,669.6974110430243,False,False,False,False,False,False,False,True,False,False,62.044287229473014,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009844727384817897,0.0014318208194497029,0.0,0.0,0.0,0.0,0.87653789971973,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-10 14:15:00+00:00,681.3300170898438,0.0,0.0,False,False,True,True,False,False,True,19.07395263462655,22.646465103379875,16.135472227175878,False,False,False,False,False,-1.8952809942463382,False,True,False,False,False,False,0.36689901554075277,0.3173979509271462,0.049501064613606593,693.6951286224473,670.073219222347,False,False,False,False,False,False,False,True,False,False,63.06515057743512,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,680.9338,680.79,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016154310127625138,0.0004657535503485022,0.0,0.0,0.0,0.0,0.8816940977524615,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-10 14:20:00+00:00,681.4199829101562,0.0,0.0,False,False,True,True,False,False,True,19.01603744221941,22.506263987214627,15.55506940619383,False,False,False,False,False,-0.5879207657777492,False,True,False,False,False,False,0.39495213634688753,0.33290878801109447,0.06204334833579306,693.4137586825835,670.4321177580879,False,False,False,False,False,False,False,True,False,False,63.919526741605466,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,680.9338,680.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013204441027969693,0.00029397597471625403,0.0,0.0,0.0,0.0,0.881458364042667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-10 14:25:00+00:00,681.52001953125,0.0,0.0,False,False,True,True,False,False,True,19.21116235904197,23.244408873015136,14.940119295717524,False,False,False,False,False,-0.03857700320129709,False,True,False,False,False,False,0.4204103274207682,0.3504090958930292,0.07000123152773902,693.1619559346515,670.7739003221167,False,False,False,False,False,False,False,True,False,False,64.89201605061723,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,680.9338,680.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001468061160556644,-4.9031425057521894e-05,0.0,0.0,0.0,0.0,0.8781555473378293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-10 14:30:00+00:00,681.5,0.0,0.0,False,False,False,False,True,False,True,19.997112909060593,26.358866827647866,14.126444544649585,False,False,False,False,False,0.9231602744340428,True,False,False,False,False,False,0.43396820309203576,0.36712091733283053,0.06684728575920523,692.9703972546304,671.0721106497244,False,False,False,False,False,False,False,True,False,False,64.51724329191845,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681.48,681.43,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9374824915273656e-05,0.0005225292007915439,0.0,0.0,0.0,0.0,0.8741631596011064,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-10 14:35:00+00:00,681.4299926757812,0.0,0.0,False,False,False,False,True,False,True,20.388243011049102,25.232756202073375,14.987481469777746,False,False,False,False,False,1.372205568829692,True,False,False,False,False,False,0.43406033391568144,0.38050880064940074,0.053551533266280704,692.7066377794399,671.4068959022973,False,False,False,False,False,False,False,True,False,False,63.14388984184587,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681.48,681.43,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00010272534734956373,-0.0003426591063848683,0.0,0.0,0.0,0.0,0.8748698078615271,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-10 14:40:00+00:00,680.8900146484375,0.0,0.0,False,False,False,False,True,False,True,19.218610227520116,21.99486045655867,23.834154843034828,False,False,False,False,True,0.007447868478145381,True,False,False,False,False,False,0.38611078940061816,0.38162919839964426,0.004481591000973895,692.4124472412121,671.7208905720612,False,False,False,False,False,False,False,True,False,False,53.65651110579713,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000792418932462069,-0.0010122869454343153,0.0,0.0,0.0,0.0,0.8809394288172273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-10 14:45:00+00:00,680.739990234375,0.0,0.0,False,False,False,False,True,False,True,18.13252264281463,20.269205083893105,21.964193565532767,False,False,False,False,False,-1.864590266245962,False,True,False,False,False,False,0.3321755999619427,0.37173847871210397,-0.03956287875016129,692.069208185518,672.0528973702523,False,False,False,False,False,False,False,True,False,False,51.34811695964918,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,681.36,681.34,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00022033575296287466,-8.987053356668273e-05,0.0,0.0,0.0,0.0,0.8806297133440026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-10 14:50:00+00:00,680.8099975585938,0.0,0.0,False,False,True,True,False,False,True,17.081266893255112,18.894040244967464,20.230107248139195,False,False,False,False,False,-3.3069761177939903,False,True,False,False,False,False,0.2917178380890846,0.35573435058750014,-0.06401651249841556,691.8339228221759,672.3139134150612,False,False,False,False,False,False,False,True,False,False,52.37770634330401,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681.36,681.34,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010284003470206748,0.00015531742212582245,0.0,0.0,0.0,0.0,0.88209592298953,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-10 14:55:00+00:00,681.3599853515625,0.0,0.0,False,False,True,True,False,False,True,15.924960467459737,18.646915851211308,18.31683805557812,False,False,False,True,False,-3.2936497600603794,False,True,False,False,False,False,0.3005694116952782,0.3447013628090558,-0.0441319511137776,691.634789545023,672.5846734181192,False,False,False,False,False,False,False,True,False,False,59.60938511926367,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681.36,681.34,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00080784329686856,0.0011765188148757932,0.0,0.0,0.0,0.0,0.8944924033186736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-10 15:00:00+00:00,681.1300048828125,0.0,0.0,False,False,False,False,True,False,True,14.851247357792603,17.86411891584421,17.547897775591252,False,False,False,False,False,-3.281275285022028,False,True,False,False,False,False,0.2857330925211272,0.3329077087514701,-0.04717461623034286,691.4105367562316,672.8510231573281,False,False,False,False,False,False,False,True,False,False,55.793995679985656,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681.36,681.34,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00033753151593041153,-0.0004896401020723085,0.0,0.0,0.0,0.0,0.8979125889597052,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-10 15:05:00+00:00,681.4299926757812,0.0,0.0,False,False,True,True,False,False,True,14.169791123945798,16.514282556168368,18.36676625430235,False,False,False,False,True,-2.9114757693093143,False,True,False,False,False,False,0.29478362830514016,0.3252828926622041,-0.03049926435706396,691.2177072168226,673.1123530448187,False,False,False,False,False,False,False,True,False,False,59.440788122441994,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044042663047916264,0.0006368937922291984,0.0,0.0,0.0,0.0,0.9206698715897775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-10 15:10:00+00:00,681.5900268554688,0.0,0.0,False,False,True,True,False,False,True,13.201418499833496,17.668973377494567,17.45382014062369,False,False,False,True,False,-2.7235419676262413,False,True,False,False,False,False,0.31128140568011986,0.32248259526578726,-0.011201189585667404,691.0617846937373,673.3557004402742,False,False,False,False,False,False,False,True,False,False,61.27607113211576,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023485050762017678,0.0005548107169111027,0.0,0.0,0.0,0.0,0.8648877983456321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-10 15:15:00+00:00,681.5599975585938,0.0,0.0,False,False,False,False,True,False,True,12.591974161055008,18.38530609933744,16.745002517400494,False,False,False,False,False,-2.2592731967375954,False,True,False,False,False,False,0.3182641488222089,0.3216389059770716,-0.0033747571548627397,690.9575251847247,673.5603570283012,False,False,False,False,False,False,False,True,False,False,60.72084682151392,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.405771166215988e-05,3.245386026717867e-05,0.0,0.0,0.0,0.0,0.8670491962445954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-10 15:20:00+00:00,681.9500122070312,0.0,0.0,False,False,True,True,False,False,True,12.468946178522218,19.499788616832745,15.67629519936917,False,False,False,False,False,-1.7008449454235794,False,True,False,False,False,False,0.35122029675687827,0.327555184133033,0.023665112623845297,690.7348617979337,673.8586055065603,False,False,False,False,False,False,False,True,False,False,65.13897341948072,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005722381739459159,0.0007830484056512432,0.0,0.0,0.0,0.0,0.8776691132682773,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-10 15:25:00+00:00,681.239990234375,0.0,0.0,False,False,False,False,True,False,True,11.706874576445987,17.667029959598203,18.31468050810869,False,False,False,False,True,-1.4945439233875089,False,True,False,False,False,False,0.3163982006332162,0.32532378743306967,-0.008925586799853447,690.5429909265017,674.0810439203424,False,False,False,False,False,False,False,True,False,False,53.369773166267024,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010411642495002926,-0.001629825741438884,0.0,0.0,0.0,0.0,0.9291404995306412,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-10 15:30:00+00:00,680.8400268554688,0.0,0.0,False,False,False,False,True,False,True,11.975889972749252,16.117195392494388,22.017868142349162,False,False,False,False,False,-0.6160841883057557,False,True,False,False,False,False,0.25360434352239736,0.3109798986509352,-0.05737555512853787,690.385871975744,674.2454807566972,False,False,False,False,False,False,False,True,False,False,48.09789641002458,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681.5,681.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005871108341256592,-0.0005711958857157473,0.0,0.0,0.0,0.0,0.9235976985344114,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-10 15:35:00+00:00,680.4500122070312,0.0,0.0,False,False,False,False,True,False,True,12.779782671260218,14.99860339492836,24.07572030090379,False,False,False,False,False,0.31083649273799985,True,False,False,False,False,False,0.170404519488784,0.282864822818505,-0.11246030332972101,690.2195379074152,674.3787870461739,False,False,False,False,False,False,False,True,False,False,43.57749004334773,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,681.15,680.98,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000572843301001047,-0.001224989791751785,0.0,0.0,0.0,0.0,0.9449891627043584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-10 15:40:00+00:00,680.4749755859375,0.0,0.0,False,False,True,True,False,False,True,14.01946225345533,14.169049069601488,26.392345812446983,False,False,False,False,False,2.3125876770093434,True,False,False,False,False,False,0.10526892097641394,0.2473456424500868,-0.14207672147367287,689.9896949121749,674.5466350257504,False,False,False,False,False,False,False,True,False,False,43.94065715846798,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.69,680.54,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6686572794986105e-05,9.811538608950343e-05,0.0,0.0,0.0,0.0,0.9614776518918093,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-10 15:45:00+00:00,680.2349853515625,0.0,0.0,False,False,False,False,True,False,True,14.68280774830791,15.314536373203062,24.62234556035783,False,False,False,False,False,2.706917775558658,True,False,False,False,False,False,0.033892590955588275,0.2046550321511871,-0.17076244119559883,689.8140926681025,674.6522213885961,False,False,False,False,False,False,False,True,False,False,41.195431376246674,False,False,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,680.69,680.54,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00035268047023828686,-0.0002610830816067722,0.0,0.0,0.0,0.0,0.9609514076424627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-10 15:50:00+00:00,679.760009765625,0.0,0.0,False,False,False,False,True,False,True,15.966010437973209,14.16896828258028,27.905190423497857,False,False,False,False,False,3.1862277667129906,True,False,False,False,False,False,-0.06030506581305417,0.15166301255833886,-0.21196807837139303,689.6586923465507,674.6980719683086,False,False,False,False,False,False,False,True,False,False,36.35446881005675,False,False,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,680.69,680.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006982522160221549,-0.0007529062811371112,0.0,0.0,0.0,0.0,0.9524264105770109,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-10 15:55:00+00:00,679.4600219726562,0.0,0.0,False,False,False,False,True,False,True,17.88943844724148,13.058938385044364,32.67684759972042,False,False,False,False,False,3.869976193786151,True,False,False,False,False,False,-0.1573500616855199,0.08986039770956711,-0.247210459395087,689.4775141780818,674.7256357919445,False,False,False,False,False,False,False,True,False,False,33.66378541343643,False,False,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,680.15,679.79,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004413142707118123,-0.0005565634172094436,0.0,0.0,0.0,0.0,0.9533279712247875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-10 16:00:00+00:00,679.2899780273438,0.0,0.0,False,False,False,False,True,False,True,19.67547874156202,12.373355475514119,30.961341515600356,False,False,False,False,False,4.9926709932541105,True,False,False,False,False,False,-0.24515406193313538,0.02285750578102661,-0.268011567714162,689.2879418293935,674.7338764139542,False,False,False,False,False,False,False,True,False,False,32.20859812458008,False,False,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,679.715,679.57,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00025026335592026605,-0.0002948799838465854,0.0,0.0,0.0,0.0,0.9525502350675968,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-10 16:05:00+00:00,679.375,0.0,0.0,False,False,True,True,False,False,True,21.35801512026893,11.682787010573506,29.476241860730816,False,False,False,False,False,5.392004682295722,True,False,False,False,False,False,-0.30437021175077916,-0.042588037725334545,-0.2617821740254446,689.0726386247632,674.754767078942,False,False,False,False,False,False,False,True,False,False,33.75062662317734,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.715,679.57,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012516300167297878,0.0001999776025085609,0.0,0.0,0.0,0.0,0.9588501878012695,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-10 16:10:00+00:00,679.9400024414062,0.0,0.0,False,False,True,True,False,False,True,21.423320251908216,17.025149819003275,26.782005065244768,False,False,False,False,False,3.533881804666734,True,False,False,False,False,False,-0.30222460489471814,-0.09451535115921127,-0.20770925373550686,688.8871338528166,674.7916721786654,False,False,False,False,False,False,False,True,False,False,43.025392577160126,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008316503277367993,0.0012251177632578436,0.0,0.0,0.0,0.0,0.9763269884155732,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-10 16:15:00+00:00,679.8200073242188,0.0,0.0,False,False,False,False,True,False,True,21.48396073128755,16.24627769692184,25.55677313832925,False,False,False,False,False,1.8084819897255286,True,False,False,False,False,False,-0.30667167890112523,-0.13694661670759406,-0.16972506219353117,688.6898433002043,674.8131410892993,False,False,False,False,False,False,False,True,False,False,41.6904704931413,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.72,679.57,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00017647897866968076,-0.00014717372040484733,0.0,0.0,0.0,0.0,0.9789994212311207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-10 16:20:00+00:00,679.8701171875,0.0,0.0,False,False,True,True,False,False,True,21.989276341053113,15.339375199520628,27.603030200448174,False,False,False,False,False,0.6312612207841823,True,False,False,False,False,False,-0.3026636517337238,-0.17009002371282,-0.13257362802090378,688.4926388380877,674.825309655492,False,False,False,False,False,False,False,True,False,False,42.49288172366714,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.72,679.57,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.371048621895859e-05,0.00014669607778228233,0.0,0.0,0.0,0.0,0.9774494625425257,0.0,0.0,0.0,0.0,0.0,0.0,0.0
